likes,no_of_comments,follower_count_at_t,image_path,hour_of_day,day_of_week_sin,day_of_week_cos,year,month,day
43146,279,8300168,../Data/insta_data/5224.jpg,12,0.43388373911755823,-0.900968867902419,4,4,30
82653,586,8300168,../Data/insta_data/5226.jpg,21,0.7818314824680298,0.6234898018587336,4,4,28
86740,465,8300168,../Data/insta_data/5229.jpg,15,0.0,1.0,4,4,27
137068,875,8300168,../Data/insta_data/5233.jpg,12,-0.7818314824680299,0.6234898018587334,4,4,26
22519,89,8300168,../Data/insta_data/5235.jpg,12,-0.7818314824680299,0.6234898018587334,4,4,26
69590,429,8300168,../Data/insta_data/5236.jpg,5,-0.7818314824680299,0.6234898018587334,4,4,26
46244,164,8300168,../Data/insta_data/5240.jpg,2,0.9749279121818236,-0.22252093395631434,4,4,22
21670,92,8300168,../Data/insta_data/5241.jpg,7,0.7818314824680298,0.6234898018587336,4,4,21
99015,981,8300168,../Data/insta_data/5242.jpg,4,0.7818314824680298,0.6234898018587336,4,4,21
51543,283,8300168,../Data/insta_data/5243.jpg,3,0.7818314824680298,0.6234898018587336,4,4,21
93200,518,8300168,../Data/insta_data/5245.jpg,3,0.0,1.0,4,4,20
82681,535,8300168,../Data/insta_data/5246.jpg,7,-0.7818314824680299,0.6234898018587334,4,4,19
29934,129,8300168,../Data/insta_data/5248.jpg,15,-0.9749279121818236,-0.2225209339563146,4,4,18
81089,678,8300168,../Data/insta_data/5249.jpg,14,-0.433883739117558,-0.9009688679024191,4,4,17
207494,862,8720188,../Data/insta_data/5252.jpg,11,-0.433883739117558,-0.9009688679024191,4,7,3
237240,831,8720188,../Data/insta_data/5258.jpg,7,-0.433883739117558,-0.9009688679024191,4,6,12
347589,1162,8720188,../Data/insta_data/5259.jpg,14,0.0,1.0,4,6,8
306631,777,8720188,../Data/insta_data/5260.jpg,23,-0.9749279121818236,-0.2225209339563146,4,6,6
273740,940,8720188,../Data/insta_data/5264.jpg,6,0.43388373911755823,-0.900968867902419,4,5,21
212786,623,8720188,../Data/insta_data/5272.jpg,7,-0.7818314824680299,0.6234898018587334,4,3,22
174800,742,8720188,../Data/insta_data/5274.jpg,12,0.0,1.0,4,3,16
59940,229,8720188,../Data/insta_data/5276.jpg,16,0.9749279121818236,-0.22252093395631434,4,3,11
174746,537,8720188,../Data/insta_data/5280.jpg,7,0.9749279121818236,-0.22252093395631434,4,2,26
190695,654,8720188,../Data/insta_data/5281.jpg,7,0.0,1.0,4,2,24
157453,498,8720188,../Data/insta_data/5283.jpg,11,-0.9749279121818236,-0.2225209339563146,4,2,22
147956,328,8720188,../Data/insta_data/5284.jpg,2,-0.9749279121818236,-0.2225209339563146,4,2,22
182901,757,8720188,../Data/insta_data/5292.jpg,5,0.0,1.0,4,2,10
221741,583,8720188,../Data/insta_data/5293.jpg,3,-0.7818314824680299,0.6234898018587334,4,2,9
67411,201,8720188,../Data/insta_data/5294.jpg,1,-0.7818314824680299,0.6234898018587334,4,2,9
139844,426,8720188,../Data/insta_data/5295.jpg,6,-0.9749279121818236,-0.2225209339563146,4,2,8
124053,484,8720188,../Data/insta_data/5297.jpg,6,0.43388373911755823,-0.900968867902419,4,2,6
125844,416,8720188,../Data/insta_data/5301.jpg,20,0.0,1.0,4,2,3
211138,1570,8720188,../Data/insta_data/5302.jpg,8,-0.7818314824680299,0.6234898018587334,4,2,2
124581,406,8720188,../Data/insta_data/5303.jpg,8,0.43388373911755823,-0.900968867902419,4,1,30
101161,252,8720188,../Data/insta_data/5305.jpg,4,-0.9749279121818236,-0.2225209339563146,4,1,25
522180,1903,8720188,../Data/insta_data/5309.jpg,6,0.0,1.0,4,1,20
187159,644,8720188,../Data/insta_data/5312.jpg,4,-0.433883739117558,-0.9009688679024191,4,1,17
149295,669,8720188,../Data/insta_data/5313.jpg,2,0.43388373911755823,-0.900968867902419,4,1,16
235729,1234,8720188,../Data/insta_data/5315.jpg,6,0.7818314824680298,0.6234898018587336,4,1,14
77159,241,8720188,../Data/insta_data/5318.jpg,11,-0.9749279121818236,-0.2225209339563146,4,1,11
293494,1202,8720188,../Data/insta_data/5319.jpg,3,-0.9749279121818236,-0.2225209339563146,4,1,11
182306,648,8720188,../Data/insta_data/5320.jpg,11,-0.433883739117558,-0.9009688679024191,4,1,10
173658,791,8720188,../Data/insta_data/5324.jpg,11,-0.9749279121818236,-0.2225209339563146,4,1,4
168902,671,8720188,../Data/insta_data/5325.jpg,12,-0.433883739117558,-0.9009688679024191,4,1,3
150254,503,8720188,../Data/insta_data/5326.jpg,5,-0.433883739117558,-0.9009688679024191,4,1,3
132448,416,8720188,../Data/insta_data/5327.jpg,8,0.43388373911755823,-0.900968867902419,4,1,2
161306,736,8720188,../Data/insta_data/5328.jpg,12,0.9749279121818236,-0.22252093395631434,4,1,1
83166,309,8720188,../Data/insta_data/5331.jpg,3,-0.433883739117558,-0.9009688679024191,3,12,27
165984,1391,8720188,../Data/insta_data/5335.jpg,11,0.0,1.0,3,12,23
74934,156,8720188,../Data/insta_data/5337.jpg,17,-0.9749279121818236,-0.2225209339563146,3,12,21
180256,674,8720188,../Data/insta_data/5339.jpg,14,-0.433883739117558,-0.9009688679024191,3,12,20
279475,1299,8720188,../Data/insta_data/5340.jpg,6,0.43388373911755823,-0.900968867902419,3,12,19
105501,380,8720188,../Data/insta_data/5342.jpg,13,0.7818314824680298,0.6234898018587336,3,12,17
88142,326,8720188,../Data/insta_data/5343.jpg,7,0.7818314824680298,0.6234898018587336,3,12,17
247299,1371,8720188,../Data/insta_data/5344.jpg,22,-0.7818314824680299,0.6234898018587334,3,12,15
414997,1394,8720188,../Data/insta_data/5347.jpg,12,0.9749279121818236,-0.22252093395631434,3,12,11
185000,813,8720188,../Data/insta_data/5348.jpg,7,0.7818314824680298,0.6234898018587336,3,12,10
224218,870,8720188,../Data/insta_data/5351.jpg,2,-0.9749279121818236,-0.2225209339563146,3,12,7
187698,759,8720188,../Data/insta_data/5354.jpg,13,0.43388373911755823,-0.900968867902419,3,11,14
72526,484,9098863,../Data/insta_data/5361.jpg,11,0.0,1.0,4,7,6
79324,403,9098863,../Data/insta_data/5366.jpg,15,0.0,1.0,4,6,15
199361,1093,9098863,../Data/insta_data/5367.jpg,15,-0.9749279121818236,-0.2225209339563146,4,6,13
93162,711,9098863,../Data/insta_data/5368.jpg,4,-0.433883739117558,-0.9009688679024191,4,6,12
30305,238,9098863,../Data/insta_data/5370.jpg,11,0.7818314824680298,0.6234898018587336,4,6,2
82342,479,9098863,../Data/insta_data/5371.jpg,9,-0.433883739117558,-0.9009688679024191,4,5,29
18351,147,9098863,../Data/insta_data/5375.jpg,16,0.7818314824680298,0.6234898018587336,4,5,19
9748,54,9098863,../Data/insta_data/5378.jpg,6,0.0,1.0,4,5,11
60242,199,9098863,../Data/insta_data/5379.jpg,10,-0.7818314824680299,0.6234898018587334,4,5,10
37007,185,9098863,../Data/insta_data/5381.jpg,15,0.43388373911755823,-0.900968867902419,4,5,7
40526,192,9098863,../Data/insta_data/5383.jpg,1,-0.433883739117558,-0.9009688679024191,4,5,1
11473,51,9098863,../Data/insta_data/5384.jpg,15,-0.9749279121818236,-0.2225209339563146,4,4,25
60385,303,9098863,../Data/insta_data/5388.jpg,6,0.43388373911755823,-0.900968867902419,4,4,23
30019,186,9098863,../Data/insta_data/5391.jpg,5,0.7818314824680298,0.6234898018587336,4,4,21
19469,124,9098863,../Data/insta_data/5393.jpg,4,-0.9749279121818236,-0.2225209339563146,4,4,18
76417,514,9098863,../Data/insta_data/5400.jpg,8,-0.433883739117558,-0.9009688679024191,4,4,10
166419,1321,9098863,../Data/insta_data/5402.jpg,6,0.0,1.0,4,4,6
13830,91,9098863,../Data/insta_data/5403.jpg,12,-0.7818314824680299,0.6234898018587334,4,4,5
24589,149,9098863,../Data/insta_data/5405.jpg,4,-0.9749279121818236,-0.2225209339563146,4,4,4
48264,663,9098863,../Data/insta_data/5407.jpg,9,0.43388373911755823,-0.900968867902419,4,4,2
290775,3657,9098863,../Data/insta_data/5409.jpg,16,0.0,1.0,4,3,30
32606,250,9098863,../Data/insta_data/5411.jpg,17,-0.9749279121818236,-0.2225209339563146,4,3,28
229681,2016,9098863,../Data/insta_data/5413.jpg,15,0.43388373911755823,-0.900968867902419,4,3,26
42384,209,9098863,../Data/insta_data/5417.jpg,13,-0.9749279121818236,-0.2225209339563146,4,3,21
92533,271,9098863,../Data/insta_data/5420.jpg,12,0.43388373911755823,-0.900968867902419,4,3,12
58880,162,9098863,../Data/insta_data/5423.jpg,0,0.0,1.0,4,3,9
119926,363,9098863,../Data/insta_data/5424.jpg,14,-0.7818314824680299,0.6234898018587334,4,3,8
99793,329,9098863,../Data/insta_data/5425.jpg,12,-0.7818314824680299,0.6234898018587334,4,3,8
71568,446,9098863,../Data/insta_data/5426.jpg,11,0.43388373911755823,-0.900968867902419,4,3,5
189545,968,9098863,../Data/insta_data/5427.jpg,16,0.9749279121818236,-0.22252093395631434,4,3,4
145923,584,9098863,../Data/insta_data/5428.jpg,16,0.9749279121818236,-0.22252093395631434,4,3,4
155392,736,9098863,../Data/insta_data/5430.jpg,12,0.9749279121818236,-0.22252093395631434,4,3,4
60359,96,9098863,../Data/insta_data/5431.jpg,10,0.9749279121818236,-0.22252093395631434,4,3,4
102396,735,9098863,../Data/insta_data/5432.jpg,10,0.9749279121818236,-0.22252093395631434,4,3,4
32821,146,9098863,../Data/insta_data/5434.jpg,8,0.0,1.0,4,3,2
58685,94,9098863,../Data/insta_data/5437.jpg,16,-0.7818314824680299,0.6234898018587334,4,3,1
75701,272,9098863,../Data/insta_data/5438.jpg,5,-0.7818314824680299,0.6234898018587334,4,3,1
132672,1027,9098863,../Data/insta_data/5439.jpg,4,-0.7818314824680299,0.6234898018587334,4,3,1
48170,169,9098863,../Data/insta_data/5440.jpg,4,-0.7818314824680299,0.6234898018587334,4,3,1
84997,118,9098863,../Data/insta_data/5441.jpg,16,-0.433883739117558,-0.9009688679024191,4,2,14
66568,96,9098863,../Data/insta_data/5447.jpg,15,-0.7818314824680299,0.6234898018587334,4,1,5
125461,517,9098863,../Data/insta_data/5448.jpg,14,-0.433883739117558,-0.9009688679024191,4,1,3
94411,292,9098863,../Data/insta_data/5449.jpg,18,0.9749279121818236,-0.22252093395631434,4,1,1
132168,658,9098863,../Data/insta_data/5450.jpg,19,0.7818314824680298,0.6234898018587336,3,12,24
53262,126,9098863,../Data/insta_data/5452.jpg,16,-0.433883739117558,-0.9009688679024191,3,12,20
19041,70,9098863,../Data/insta_data/5454.jpg,18,0.43388373911755823,-0.900968867902419,3,12,19
37078,123,9098863,../Data/insta_data/5455.jpg,8,0.43388373911755823,-0.900968867902419,3,12,19
84655,287,9098863,../Data/insta_data/5458.jpg,21,-0.9749279121818236,-0.2225209339563146,3,12,7
67872,144,9098863,../Data/insta_data/5462.jpg,12,-0.7818314824680299,0.6234898018587334,3,12,1
64481,1750,7248339,../Data/insta_data/5466.jpg,6,0.0,1.0,4,6,1
67604,272,7248339,../Data/insta_data/5473.jpg,5,-0.7818314824680299,0.6234898018587334,3,12,22
26680,233,7248339,../Data/insta_data/5476.jpg,5,-0.433883739117558,-0.9009688679024191,3,12,13
81417,817,7248339,../Data/insta_data/5477.jpg,2,0.7818314824680298,0.6234898018587336,3,12,10
111412,1024,7248339,../Data/insta_data/5478.jpg,4,-0.7818314824680299,0.6234898018587334,3,12,8
170590,2387,7248339,../Data/insta_data/5479.jpg,2,0.9749279121818236,-0.22252093395631434,3,12,4
365177,3160,7248339,../Data/insta_data/5482.jpg,10,0.7818314824680298,0.6234898018587336,3,5,14
203474,4389,7248339,../Data/insta_data/5494.jpg,3,-0.433883739117558,-0.9009688679024191,3,3,8
138033,2910,7248339,../Data/insta_data/5499.jpg,2,-0.7818314824680299,0.6234898018587334,3,2,24
205789,3954,7248339,../Data/insta_data/5500.jpg,10,0.9749279121818236,-0.22252093395631434,3,2,20
24924,107,7248339,../Data/insta_data/5508.jpg,7,0.7818314824680298,0.6234898018587336,3,2,5
55126,394,7248339,../Data/insta_data/5509.jpg,1,-0.7818314824680299,0.6234898018587334,3,2,3
96043,1927,7248339,../Data/insta_data/5531.jpg,4,0.43388373911755823,-0.900968867902419,3,1,17
17900,210,7248339,../Data/insta_data/5532.jpg,4,0.9749279121818236,-0.22252093395631434,3,1,16
23458,235,7248339,../Data/insta_data/5533.jpg,1,-0.7818314824680299,0.6234898018587334,3,1,13
159445,2314,7248339,../Data/insta_data/5539.jpg,2,0.43388373911755823,-0.900968867902419,3,1,3
55860,250,7248339,../Data/insta_data/5541.jpg,17,0.0,1.0,2,12,31
9450,211,7248339,../Data/insta_data/5550.jpg,0,0.7818314824680298,0.6234898018587336,2,12,25
10376,105,7248339,../Data/insta_data/5554.jpg,4,-0.9749279121818236,-0.2225209339563146,2,12,22
154081,1598,9163883,../Data/insta_data/5562.jpg,8,-0.9749279121818236,-0.2225209339563146,4,7,4
128605,732,9163883,../Data/insta_data/5568.jpg,4,-0.7818314824680299,0.6234898018587334,4,6,21
63502,614,9163883,../Data/insta_data/5571.jpg,6,0.9749279121818236,-0.22252093395631434,4,6,17
170558,835,9163883,../Data/insta_data/5592.jpg,5,0.0,1.0,4,5,18
38825,150,9163883,../Data/insta_data/5598.jpg,11,0.9749279121818236,-0.22252093395631434,4,5,6
101294,1076,9163883,../Data/insta_data/5605.jpg,8,0.0,1.0,4,4,20
63004,449,9163883,../Data/insta_data/5606.jpg,9,-0.433883739117558,-0.9009688679024191,4,4,17
65204,438,9163883,../Data/insta_data/5608.jpg,6,-0.7818314824680299,0.6234898018587334,4,4,12
15924,111,9163883,../Data/insta_data/5609.jpg,5,-0.433883739117558,-0.9009688679024191,4,4,10
84797,610,9163883,../Data/insta_data/5610.jpg,3,-0.433883739117558,-0.9009688679024191,4,4,10
85934,430,9163883,../Data/insta_data/5612.jpg,6,-0.433883739117558,-0.9009688679024191,4,4,3
115543,828,9163883,../Data/insta_data/5646.jpg,14,0.7818314824680298,0.6234898018587336,3,12,3
61285,219,9163883,../Data/insta_data/5649.jpg,7,-0.433883739117558,-0.9009688679024191,3,11,29
37754,172,9163883,../Data/insta_data/5652.jpg,5,-0.7818314824680299,0.6234898018587334,3,11,24
149798,580,9163883,../Data/insta_data/5654.jpg,7,-0.433883739117558,-0.9009688679024191,3,11,15
269772,1895,9354687,../Data/insta_data/5777.jpg,14,0.43388373911755823,-0.900968867902419,4,7,9
342092,2828,9354687,../Data/insta_data/5782.jpg,12,0.0,1.0,4,6,29
556288,3449,9354687,../Data/insta_data/5784.jpg,11,-0.9749279121818236,-0.2225209339563146,4,6,27
546028,3832,9354687,../Data/insta_data/5788.jpg,18,-0.7818314824680299,0.6234898018587334,4,6,14
273509,1034,9354687,../Data/insta_data/5798.jpg,13,0.43388373911755823,-0.900968867902419,4,5,21
163791,677,9354687,../Data/insta_data/5799.jpg,13,0.43388373911755823,-0.900968867902419,4,5,21
398632,2143,9354687,../Data/insta_data/5807.jpg,17,0.43388373911755823,-0.900968867902419,4,4,30
173508,836,9354687,../Data/insta_data/5814.jpg,14,-0.433883739117558,-0.9009688679024191,4,4,17
412506,2587,9354687,../Data/insta_data/5815.jpg,14,0.43388373911755823,-0.900968867902419,4,4,16
327354,1963,9354687,../Data/insta_data/5816.jpg,18,0.7818314824680298,0.6234898018587336,4,4,14
720430,4815,9354687,../Data/insta_data/5819.jpg,17,0.43388373911755823,-0.900968867902419,4,4,9
143814,1767,9354687,../Data/insta_data/5823.jpg,16,-0.7818314824680299,0.6234898018587334,4,4,5
465086,3299,9354687,../Data/insta_data/5827.jpg,17,0.9749279121818236,-0.22252093395631434,4,4,1
598702,3965,9354687,../Data/insta_data/5830.jpg,13,-0.433883739117558,-0.9009688679024191,4,3,27
174876,669,6573582,../Data/insta_data/5832.jpg,5,-0.433883739117558,-0.9009688679024191,4,7,3
184978,925,6573582,../Data/insta_data/5833.jpg,4,-0.7818314824680299,0.6234898018587334,4,6,28
57885,140,6573582,../Data/insta_data/5835.jpg,12,-0.433883739117558,-0.9009688679024191,4,6,19
100911,544,6573582,../Data/insta_data/5839.jpg,10,0.43388373911755823,-0.900968867902419,4,6,4
90911,302,6573582,../Data/insta_data/5840.jpg,13,-0.9749279121818236,-0.2225209339563146,4,5,23
21750,118,6573582,../Data/insta_data/5841.jpg,8,0.0,1.0,4,5,18
58111,210,6573582,../Data/insta_data/5845.jpg,10,-0.7818314824680299,0.6234898018587334,4,5,10
92583,376,6573582,../Data/insta_data/5846.jpg,6,-0.7818314824680299,0.6234898018587334,4,5,10
215126,1039,6573582,../Data/insta_data/5849.jpg,14,-0.7818314824680299,0.6234898018587334,4,5,3
78729,317,6573582,../Data/insta_data/5850.jpg,6,-0.433883739117558,-0.9009688679024191,4,5,1
257688,1412,6573582,../Data/insta_data/5854.jpg,13,0.7818314824680298,0.6234898018587336,4,4,21
28460,131,6573582,../Data/insta_data/5857.jpg,5,-0.433883739117558,-0.9009688679024191,4,4,10
112178,369,6573582,../Data/insta_data/5861.jpg,10,0.7818314824680298,0.6234898018587336,4,3,31
212775,1204,6573582,../Data/insta_data/5863.jpg,9,-0.433883739117558,-0.9009688679024191,4,3,27
85105,313,6573582,../Data/insta_data/5865.jpg,11,-0.433883739117558,-0.9009688679024191,4,3,20
95696,262,6573582,../Data/insta_data/5876.jpg,6,0.7818314824680298,0.6234898018587336,4,3,3
129679,465,6573582,../Data/insta_data/5877.jpg,10,0.0,1.0,4,2,24
68575,143,6573582,../Data/insta_data/5880.jpg,9,-0.9749279121818236,-0.2225209339563146,4,2,8
71285,171,6573582,../Data/insta_data/5881.jpg,11,-0.433883739117558,-0.9009688679024191,4,1,31
34859,62,6573582,../Data/insta_data/5886.jpg,5,-0.7818314824680299,0.6234898018587334,4,1,5
110641,265,6573582,../Data/insta_data/5887.jpg,11,0.43388373911755823,-0.900968867902419,4,1,2
26847,55,6573582,../Data/insta_data/5889.jpg,8,0.7818314824680298,0.6234898018587336,3,12,31
81519,131,6573582,../Data/insta_data/5891.jpg,6,-0.9749279121818236,-0.2225209339563146,3,12,28
107935,314,6573582,../Data/insta_data/5894.jpg,4,0.9749279121818236,-0.22252093395631434,3,12,25
122460,517,6573582,../Data/insta_data/5898.jpg,8,-0.7818314824680299,0.6234898018587334,3,12,15
77331,164,6573582,../Data/insta_data/5905.jpg,14,-0.433883739117558,-0.9009688679024191,3,11,22
199936,1187,6573582,../Data/insta_data/5906.jpg,5,0.43388373911755823,-0.900968867902419,3,11,21
107963,375,6573582,../Data/insta_data/5909.jpg,11,0.7818314824680298,0.6234898018587336,3,11,19
112308,369,6573582,../Data/insta_data/5912.jpg,6,0.43388373911755823,-0.900968867902419,3,11,14
78348,427,6573582,../Data/insta_data/5915.jpg,5,-0.433883739117558,-0.9009688679024191,3,11,8
77332,182,6573582,../Data/insta_data/5916.jpg,3,0.43388373911755823,-0.900968867902419,3,11,7
319487,860,6573582,../Data/insta_data/5917.jpg,13,0.9749279121818236,-0.22252093395631434,3,11,6
173452,711,6573582,../Data/insta_data/5922.jpg,13,0.43388373911755823,-0.900968867902419,3,10,24
112248,343,6573582,../Data/insta_data/5927.jpg,9,-0.433883739117558,-0.9009688679024191,3,10,18
88331,163,6573582,../Data/insta_data/5930.jpg,14,0.0,1.0,3,10,14
92816,211,6573582,../Data/insta_data/5931.jpg,12,0.0,1.0,3,10,14
275491,851,8079859,../Data/insta_data/5940.jpg,4,-0.9749279121818236,-0.2225209339563146,4,7,4
251876,951,8079859,../Data/insta_data/5942.jpg,10,-0.9749279121818236,-0.2225209339563146,4,6,20
284309,919,8079859,../Data/insta_data/5943.jpg,5,0.43388373911755823,-0.900968867902419,4,6,18
344148,1472,8079859,../Data/insta_data/5944.jpg,4,-0.9749279121818236,-0.2225209339563146,4,6,13
410381,1309,8079859,../Data/insta_data/5946.jpg,3,0.9749279121818236,-0.22252093395631434,4,6,10
76172,268,8079859,../Data/insta_data/5947.jpg,10,0.7818314824680298,0.6234898018587336,4,6,2
150217,327,8079859,../Data/insta_data/5948.jpg,4,0.0,1.0,4,6,1
324511,1509,8079859,../Data/insta_data/5949.jpg,11,0.9749279121818236,-0.22252093395631434,4,5,27
165630,497,8079859,../Data/insta_data/5950.jpg,2,-0.9749279121818236,-0.2225209339563146,4,5,16
169526,380,8079859,../Data/insta_data/5951.jpg,6,0.0,1.0,4,5,4
253424,1523,8079859,../Data/insta_data/5952.jpg,15,-0.7818314824680299,0.6234898018587334,4,4,26
280819,1007,8079859,../Data/insta_data/5953.jpg,11,0.0,1.0,4,4,20
166577,456,8079859,../Data/insta_data/5956.jpg,7,0.9749279121818236,-0.22252093395631434,4,4,15
107007,253,8079859,../Data/insta_data/5957.jpg,11,0.7818314824680298,0.6234898018587336,4,4,14
143329,411,8079859,../Data/insta_data/5958.jpg,5,-0.7818314824680299,0.6234898018587334,4,4,5
191993,718,8079859,../Data/insta_data/5960.jpg,11,0.0,1.0,4,3,9
183768,481,8079859,../Data/insta_data/5961.jpg,12,0.0,1.0,4,3,2
122102,300,8079859,../Data/insta_data/5962.jpg,8,-0.7818314824680299,0.6234898018587334,4,3,1
169048,244,8079859,../Data/insta_data/5963.jpg,1,-0.9749279121818236,-0.2225209339563146,4,2,29
95976,204,8079859,../Data/insta_data/5964.jpg,5,-0.433883739117558,-0.9009688679024191,4,2,28
23470,11,8079859,../Data/insta_data/5965.jpg,9,0.9749279121818236,-0.22252093395631434,4,2,26
103574,315,8079859,../Data/insta_data/5966.jpg,7,0.7818314824680298,0.6234898018587336,4,2,25
144255,323,8079859,../Data/insta_data/5968.jpg,11,0.43388373911755823,-0.900968867902419,4,2,6
282558,1279,8079859,../Data/insta_data/5969.jpg,7,-0.9749279121818236,-0.2225209339563146,4,2,1
281950,588,8079859,../Data/insta_data/5970.jpg,4,0.0,1.0,4,1,27
57149,61,8079859,../Data/insta_data/5971.jpg,4,-0.7818314824680299,0.6234898018587334,4,1,26
175043,382,8079859,../Data/insta_data/5972.jpg,8,-0.433883739117558,-0.9009688679024191,4,1,24
